product_name,recommended_product,score
Original Sauce,Penne Rigate,0.10910894511799621
Original Sauce,Organic White Chocolate Peanut Butter Cups,0.0
Original Sauce,Organic White Cheddar Popcorn,0.0
Original Sauce,Organic White Bread Done Right,0.0
Original Sauce,Organic White Bread,0.0
Red Hot Original Cayenne Pepper Sauce,"Hot Italian, Lean Turkey Sausage",0.7071067811865475
Red Hot Original Cayenne Pepper Sauce,Organic White English Muffins,0.0
Red Hot Original Cayenne Pepper Sauce,Organic White Corn & Wheat Tortillas,0.0
Red Hot Original Cayenne Pepper Sauce,Organic White Chocolate Peanut Butter Cups,0.0
Red Hot Original Cayenne Pepper Sauce,Organic White Cheddar Popcorn,0.0
Red Hot Original Cayenne Pepper Sauce,Organic White Bread Done Right,0.0
Red Hot Original Cayenne Pepper Sauce,Organic White Bread,0.0
Red Hot Original Cayenne Pepper Sauce,Organic White Basmati Rice,0.0
Red Hot Original Cayenne Pepper Sauce,Organic Vanilla Kefir,0.0
Red Hot Original Cayenne Pepper Sauce,Organic Whipped Naturally Buttery Spread,0.0
Taco Seasoning Mix,Red Potatoes,0.22360679774997896
Taco Seasoning Mix,Organic White Onions,0.0
Taco Seasoning Mix,Organic Volcano Rice Ready To Eat Bowl,0.0
Taco Seasoning Mix,Organic Watercress,0.0
Taco Seasoning Mix,Organic Wheat Square Crackers,0.0
Taco Seasoning Mix,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Taco Seasoning Mix,Organic Whipped Naturally Buttery Spread,0.0
Taco Seasoning Mix,Organic Whipping Cream,0.0
Taco Seasoning Mix,Organic White Basmati Rice,0.0
Taco Seasoning Mix,Organic White Bread,0.0
Fat Free Italian Dressing,0 Calorie Fuji Apple Pear Water Beverage,0.0
Fat Free Italian Dressing,Organic White Basmati Rice,0.0
Fat Free Italian Dressing,Organic Watercress,0.0
Fat Free Italian Dressing,Organic Wheat Square Crackers,0.0
Fat Free Italian Dressing,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Fat Free Italian Dressing,Organic Whipped Naturally Buttery Spread,0.0
Fat Free Italian Dressing,Organic Whipping Cream,0.0
Fat Free Italian Dressing,Organic White Bread,0.0
Fat Free Italian Dressing,Organic Vitality Snack Wild Raspberry,0.0
Fat Free Italian Dressing,Organic White Bread Done Right,0.0
Spicy Brown Mustard,Flushable Moist Wipes,0.4082482904638631
Spicy Brown Mustard,Lean Beef Flavor Dog Snacks,0.4082482904638631
Spicy Brown Mustard,Prepared Meals Beef Stew Wet Dog Food,0.4082482904638631
Spicy Brown Mustard,"6\"" Yellow Corn Tortillas",0.2886751345948129
Spicy Brown Mustard,Classic Whipped Cream,0.1543033499620919
Spicy Brown Mustard,Organic White Basmati Rice,0.0
Spicy Brown Mustard,Organic Watercress,0.0
Spicy Brown Mustard,Organic Wheat Square Crackers,0.0
Spicy Brown Mustard,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Spicy Brown Mustard,Organic Whipped Naturally Buttery Spread,0.0
Super Chunk Extra Crunchy Natural Peanut Butter Spread,0 Calorie Fuji Apple Pear Water Beverage,0.0
Super Chunk Extra Crunchy Natural Peanut Butter Spread,Organic White Basmati Rice,0.0
Super Chunk Extra Crunchy Natural Peanut Butter Spread,Organic Volcano Rice Ready To Eat Bowl,0.0
Super Chunk Extra Crunchy Natural Peanut Butter Spread,Organic Watercress,0.0
Super Chunk Extra Crunchy Natural Peanut Butter Spread,Organic Wheat Square Crackers,0.0
Super Chunk Extra Crunchy Natural Peanut Butter Spread,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Super Chunk Extra Crunchy Natural Peanut Butter Spread,Organic Whipped Naturally Buttery Spread,0.0
Super Chunk Extra Crunchy Natural Peanut Butter Spread,Organic Whipping Cream,0.0
Super Chunk Extra Crunchy Natural Peanut Butter Spread,Organic White Bread,0.0
Super Chunk Extra Crunchy Natural Peanut Butter Spread,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Crescent Rolls Original,Yellow Bell Pepper,0.1543033499620919
Crescent Rolls Original,0 Calorie Fuji Apple Pear Water Beverage,0.0
Crescent Rolls Original,Organic White Basmati Rice,0.0
Crescent Rolls Original,Organic Watercress,0.0
Crescent Rolls Original,Organic Wheat Square Crackers,0.0
Crescent Rolls Original,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Crescent Rolls Original,Organic Whipped Naturally Buttery Spread,0.0
Crescent Rolls Original,Organic Whipping Cream,0.0
Crescent Rolls Original,Organic White Bread,0.0
Crescent Rolls Original,Organic Vitality Snack Wild Raspberry,0.0
Ripe Large Pitted Olives,Organic Regular Cotton Tampons No Applicator,0.5
Ripe Large Pitted Olives,Asparagus,0.05661385170722978
Ripe Large Pitted Olives,Organic White Mushrooms,0.0
Ripe Large Pitted Olives,Organic White Meat Chicken Pie,0.0
Ripe Large Pitted Olives,Organic White English Muffins,0.0
Ripe Large Pitted Olives,Organic White Corn & Wheat Tortillas,0.0
Ripe Large Pitted Olives,Organic White Chocolate Peanut Butter Cups,0.0
Ripe Large Pitted Olives,Organic White Cheddar Popcorn,0.0
Ripe Large Pitted Olives,Organic White Pita Bread,0.0
Ripe Large Pitted Olives,Organic White Bread,0.0
Organic Reduced Fat Unsweetened Shredded Coconut,Bing Cherries,0.16222142113076252
Organic Reduced Fat Unsweetened Shredded Coconut,0 Calorie Fuji Apple Pear Water Beverage,0.0
Organic Reduced Fat Unsweetened Shredded Coconut,Organic White Bread Done Right,0.0
Organic Reduced Fat Unsweetened Shredded Coconut,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Organic Reduced Fat Unsweetened Shredded Coconut,Organic Whipped Naturally Buttery Spread,0.0
Organic Reduced Fat Unsweetened Shredded Coconut,Organic Whipping Cream,0.0
Organic Reduced Fat Unsweetened Shredded Coconut,Organic White Basmati Rice,0.0
Organic Reduced Fat Unsweetened Shredded Coconut,Organic White Bread,0.0
Organic Reduced Fat Unsweetened Shredded Coconut,Organic White Cheddar Popcorn,0.0
Organic Reduced Fat Unsweetened Shredded Coconut,Organic White Rose White Tea,0.0
Medium Salsa,0 Calorie Fuji Apple Pear Water Beverage,0.0
Medium Salsa,Organic White Basmati Rice,0.0
Medium Salsa,Organic Volcano Rice Ready To Eat Bowl,0.0
Medium Salsa,Organic Watercress,0.0
Medium Salsa,Organic Wheat Square Crackers,0.0
Medium Salsa,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Medium Salsa,Organic Whipped Naturally Buttery Spread,0.0
Medium Salsa,Organic Whipping Cream,0.0
Medium Salsa,Organic White Bread,0.0
Medium Salsa,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Crunchy Seven Nut & Seed Butter,Aged White Cheddar Baked Rice & Corn Puffs Gluten Free Lunch Packs,0.31622776601683794
Crunchy Seven Nut & Seed Butter,Organic Hass Avocado,0.07293249574894728
Crunchy Seven Nut & Seed Butter,0 Calorie Fuji Apple Pear Water Beverage,0.0
Crunchy Seven Nut & Seed Butter,Organic Whipping Cream,0.0
Crunchy Seven Nut & Seed Butter,Organic Volcano Rice Ready To Eat Bowl,0.0
Crunchy Seven Nut & Seed Butter,Organic Watercress,0.0
Crunchy Seven Nut & Seed Butter,Organic Wheat Square Crackers,0.0
Crunchy Seven Nut & Seed Butter,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Crunchy Seven Nut & Seed Butter,Organic Whipped Naturally Buttery Spread,0.0
Crunchy Seven Nut & Seed Butter,Organic White Basmati Rice,0.0
Brownie Scratch Baking Mix,Organic Baby Rainbow Carrots,0.20412414523193154
Brownie Scratch Baking Mix,0 Calorie Fuji Apple Pear Water Beverage,0.0
Brownie Scratch Baking Mix,Organic White Basmati Rice,0.0
Brownie Scratch Baking Mix,Organic Volcano Rice Ready To Eat Bowl,0.0
Brownie Scratch Baking Mix,Organic Watercress,0.0
Brownie Scratch Baking Mix,Organic Wheat Square Crackers,0.0
Brownie Scratch Baking Mix,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Brownie Scratch Baking Mix,Organic Whipped Naturally Buttery Spread,0.0
Brownie Scratch Baking Mix,Organic Whipping Cream,0.0
Brownie Scratch Baking Mix,Organic White Bread,0.0
Natural Lemon Flavor & Herb Tartar Sauce,Organic White Pita Bread,0.0
Natural Lemon Flavor & Herb Tartar Sauce,Organic Watercress,0.0
Natural Lemon Flavor & Herb Tartar Sauce,Organic Wheat Square Crackers,0.0
Natural Lemon Flavor & Herb Tartar Sauce,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Natural Lemon Flavor & Herb Tartar Sauce,Organic Whipped Naturally Buttery Spread,0.0
Natural Lemon Flavor & Herb Tartar Sauce,Organic Whipping Cream,0.0
Natural Lemon Flavor & Herb Tartar Sauce,Organic White Basmati Rice,0.0
Natural Lemon Flavor & Herb Tartar Sauce,Organic White Bread,0.0
Natural Lemon Flavor & Herb Tartar Sauce,0 Calorie Fuji Apple Pear Water Beverage,0.0
Natural Lemon Flavor & Herb Tartar Sauce,Organic White Bread Done Right,0.0
Legendary Smokey Mesquite Bar-B-Q Sauce,Organic Diced Tomatoes with Italian Herbs,1.0
Legendary Smokey Mesquite Bar-B-Q Sauce,0 Calorie Fuji Apple Pear Water Beverage,0.0
Legendary Smokey Mesquite Bar-B-Q Sauce,Organic White Basmati Rice,0.0
Legendary Smokey Mesquite Bar-B-Q Sauce,Organic Watercress,0.0
Legendary Smokey Mesquite Bar-B-Q Sauce,Organic Wheat Square Crackers,0.0
Legendary Smokey Mesquite Bar-B-Q Sauce,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Legendary Smokey Mesquite Bar-B-Q Sauce,Organic Whipped Naturally Buttery Spread,0.0
Legendary Smokey Mesquite Bar-B-Q Sauce,Organic Whipping Cream,0.0
Legendary Smokey Mesquite Bar-B-Q Sauce,Organic White Bread,0.0
Legendary Smokey Mesquite Bar-B-Q Sauce,Organic Vitality Snack Wild Raspberry,0.0
Organic Turkey Bone Broth,California Orange Juice,0.408248290463863
Organic Turkey Bone Broth,Electrolyte Water,0.408248290463863
Organic Turkey Bone Broth,Organic Chicken Stock,0.26726124191242434
Organic Turkey Bone Broth,0 Calorie Fuji Apple Pear Water Beverage,0.0
Organic Turkey Bone Broth,Organic White Bread Done Right,0.0
Organic Turkey Bone Broth,Organic Whipped Naturally Buttery Spread,0.0
Organic Turkey Bone Broth,Organic Whipping Cream,0.0
Organic Turkey Bone Broth,Organic White Basmati Rice,0.0
Organic Turkey Bone Broth,Organic White Bread,0.0
Organic Turkey Bone Broth,Organic White Cheddar Popcorn,0.0
Organic Cane Sugar,Organic Whole Peeled Plum Tomatoes,0.3779644730092272
Organic Cane Sugar,Dark Chocolate Frozen Dessert bars,0.26726124191242434
Organic Cane Sugar,Organic Green Peas,0.26726124191242434
Organic Cane Sugar,Purple Top Turnip,0.2182178902359924
Organic Cane Sugar,Oragnic Ginger Lemon Kombucha,0.2182178902359924
Organic Cane Sugar,Red Grapefruit,0.1259881576697424
Organic Cane Sugar,Organic Low Sodium Chicken Cooking Stock,0.1259881576697424
Organic Cane Sugar,Corn Tortillas,0.0944911182523068
Organic Cane Sugar,Carrots,0.0890870806374748
Organic Cane Sugar,Organic Bosc Pear,0.08247860988423225
Organic Unbleached All-Purpose Flour,Strawberry Lowfat Organic Milk,0.2357022603955158
Organic Unbleached All-Purpose Flour,Pickled Jalapeno Slices,0.2357022603955158
Organic Unbleached All-Purpose Flour,Organic Freeze Dried Bananas and Strawberries,0.2357022603955158
Organic Unbleached All-Purpose Flour,Organic Coconut Covered in Dark Chocolate Candy Bar,0.19245008972987526
Organic Unbleached All-Purpose Flour,Scoops! Tortilla Chips,0.13608276348795434
Organic Unbleached All-Purpose Flour,Whole Strawberries,0.1178511301977579
Organic Unbleached All-Purpose Flour,Kidz All Natural Baked Chicken Nuggets,0.09245003270420485
Organic Unbleached All-Purpose Flour,Organic Thompson Seedless Raisins,0.0890870806374748
Organic Unbleached All-Purpose Flour,Organic White Onions,0.08333333333333333
Organic Unbleached All-Purpose Flour,Organic Black Beans,0.0629940788348712
Fat Free Butter Flavor Sprinkles,Kale,0.5
Fat Free Butter Flavor Sprinkles,Granny Smith Apples,0.1543033499620919
Fat Free Butter Flavor Sprinkles,Organic White English Muffins,0.0
Fat Free Butter Flavor Sprinkles,Organic White Corn & Wheat Tortillas,0.0
Fat Free Butter Flavor Sprinkles,Organic White Chocolate Peanut Butter Cups,0.0
Fat Free Butter Flavor Sprinkles,Organic White Cheddar Popcorn,0.0
Fat Free Butter Flavor Sprinkles,Organic White Bread Done Right,0.0
Fat Free Butter Flavor Sprinkles,Organic White Bread,0.0
Fat Free Butter Flavor Sprinkles,Organic Vanilla Soymilk,0.0
Fat Free Butter Flavor Sprinkles,Organic White Basmati Rice,0.0
Raw Cacao Powder,"Coconut Bliss Frozen Dessert, Dark Chocolate",1.0
Raw Cacao Powder,Organic D'Anjou Pears,0.15249857033260467
Raw Cacao Powder,Organic Ginger Root,0.13130643285972254
Raw Cacao Powder,Organic Whipping Cream,0.0
Raw Cacao Powder,Organic Volcano Rice Ready To Eat Bowl,0.0
Raw Cacao Powder,Organic Watercress,0.0
Raw Cacao Powder,Organic Wheat Square Crackers,0.0
Raw Cacao Powder,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Raw Cacao Powder,Organic Whipped Naturally Buttery Spread,0.0
Raw Cacao Powder,Organic White Basmati Rice,0.0
Sliced Tamed Jalapeno Peppers,Mocha Almond Fudge Minis Almond Milk Frozen Dessert,0.7071067811865475
Sliced Tamed Jalapeno Peppers,Just Ranch Spread,0.7071067811865475
Sliced Tamed Jalapeno Peppers,Total 2% Lowfat Greek Strained Yogurt With Blueberry,0.14744195615489714
Sliced Tamed Jalapeno Peppers,Uncured Genoa Salami,0.09901475429766741
Sliced Tamed Jalapeno Peppers,Organic Blackberries,0.07808688094430302
Sliced Tamed Jalapeno Peppers,0 Calorie Fuji Apple Pear Water Beverage,0.0
Sliced Tamed Jalapeno Peppers,Organic Whipped Naturally Buttery Spread,0.0
Sliced Tamed Jalapeno Peppers,Organic Watercress,0.0
Sliced Tamed Jalapeno Peppers,Organic Wheat Square Crackers,0.0
Sliced Tamed Jalapeno Peppers,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
"Double Superfine Mustard Powder, Original English",Diced Tomatoes,0.2773500981126146
"Double Superfine Mustard Powder, Original English",0 Calorie Fuji Apple Pear Water Beverage,0.0
"Double Superfine Mustard Powder, Original English",Organic White Bread Done Right,0.0
"Double Superfine Mustard Powder, Original English",Organic Wheat Square Crackers,0.0
"Double Superfine Mustard Powder, Original English",Organic Wheat-Free & Gluten-Free Original Crackers,0.0
"Double Superfine Mustard Powder, Original English",Organic Whipped Naturally Buttery Spread,0.0
"Double Superfine Mustard Powder, Original English",Organic Whipping Cream,0.0
"Double Superfine Mustard Powder, Original English",Organic White Basmati Rice,0.0
"Double Superfine Mustard Powder, Original English",Organic White Bread,0.0
"Double Superfine Mustard Powder, Original English",Organic White Cheddar Popcorn,0.0
Creamy Chipotle Ranch Dressing,Curly Parsley Bunch,0.5773502691896258
Creamy Chipotle Ranch Dressing,0 Calorie Fuji Apple Pear Water Beverage,0.0
Creamy Chipotle Ranch Dressing,Organic White Rose White Tea,0.0
Creamy Chipotle Ranch Dressing,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Creamy Chipotle Ranch Dressing,Organic Whipped Naturally Buttery Spread,0.0
Creamy Chipotle Ranch Dressing,Organic Whipping Cream,0.0
Creamy Chipotle Ranch Dressing,Organic White Basmati Rice,0.0
Creamy Chipotle Ranch Dressing,Organic White Bread,0.0
Creamy Chipotle Ranch Dressing,Organic White Bread Done Right,0.0
Creamy Chipotle Ranch Dressing,Organic White Cheddar Popcorn,0.0
Organic Garlic & ButterCroutons,Indian Bites Samosa & Chutney Spiced Potato Pockets With Peas & Cilantro Chutney,0.7071067811865475
Organic Garlic & ButterCroutons,Gluten Free Dark Chocolate Chunk Chewy with a Crunch Granola Bars,0.24999999999999994
Organic Garlic & ButterCroutons,Raisin Bran Cereal,0.16222142113076252
Organic Garlic & ButterCroutons,0 Calorie Fuji Apple Pear Water Beverage,0.0
Organic Garlic & ButterCroutons,Organic White Basmati Rice,0.0
Organic Garlic & ButterCroutons,Organic Watercress,0.0
Organic Garlic & ButterCroutons,Organic Wheat Square Crackers,0.0
Organic Garlic & ButterCroutons,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Organic Garlic & ButterCroutons,Organic Whipped Naturally Buttery Spread,0.0
Organic Garlic & ButterCroutons,Organic Whipping Cream,0.0
Organic Bay Leaves,Organic Sweet Onion,0.25
Organic Bay Leaves,"Yogurt, Strained Low-Fat, Coconut",0.125
Organic Bay Leaves,Organic Avocado,0.037582301400141446
Organic Bay Leaves,Banana,0.022941573387056175
Organic Bay Leaves,Organic White Bread,0.0
Organic Bay Leaves,Organic Watercress,0.0
Organic Bay Leaves,Organic Wheat Square Crackers,0.0
Organic Bay Leaves,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Organic Bay Leaves,Organic Whipped Naturally Buttery Spread,0.0
Organic Bay Leaves,Organic Whipping Cream,0.0
Crunchy Peanut Butter,Double Chocolate Pound Cake,0.5
Crunchy Peanut Butter,Mighty Mango Juice Smoothie,0.22360679774997896
Crunchy Peanut Butter,Vanilla Pure Almond Milk,0.15075567228888181
Crunchy Peanut Butter,Organic Italian Parsley Bunch,0.0629940788348712
Crunchy Peanut Butter,Organic Whipping Cream,0.0
Crunchy Peanut Butter,Organic Watercress,0.0
Crunchy Peanut Butter,Organic Wheat Square Crackers,0.0
Crunchy Peanut Butter,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Crunchy Peanut Butter,Organic Whipped Naturally Buttery Spread,0.0
Crunchy Peanut Butter,Organic White Bread,0.0
Organic Cornstarch,Baby Swiss Slices Cheese,0.7071067811865475
Organic Cornstarch,Whole Milk Greek Blended Vanilla Bean Yogurt,0.35355339059327373
Organic Cornstarch,Medium Roast Ground Coffee,0.3162277660168379
Organic Cornstarch,Organic Heavy Whipping Cream,0.11322770341445956
Organic Cornstarch,Red Onion,0.11180339887498948
Organic Cornstarch,Organic Unsweetened Almond Milk,0.0944911182523068
Organic Cornstarch,Organic Cilantro,0.0827605888602368
Organic Cornstarch,0 Calorie Fuji Apple Pear Water Beverage,0.0
Organic Cornstarch,Organic White Basmati Rice,0.0
Organic Cornstarch,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
White Cooking Wine,Hot Kid Toddler Mum-Mum Organic Rice Biscuit Strawberry,0.7071067811865475
White Cooking Wine,Goat's Milk Cheese,0.7071067811865475
White Cooking Wine,Organic White Basmati Rice,0.0
White Cooking Wine,Organic Watercress,0.0
White Cooking Wine,Organic Wheat Square Crackers,0.0
White Cooking Wine,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
White Cooking Wine,Organic Whipped Naturally Buttery Spread,0.0
White Cooking Wine,Organic Whipping Cream,0.0
White Cooking Wine,Organic White Bread,0.0
White Cooking Wine,Organic Vitality Snack Wild Raspberry,0.0
Cooked Chocolate Pudding And Pie Filling Mix,0 Calorie Fuji Apple Pear Water Beverage,0.0
Cooked Chocolate Pudding And Pie Filling Mix,Organic White Bread,0.0
Cooked Chocolate Pudding And Pie Filling Mix,Organic Watercress,0.0
Cooked Chocolate Pudding And Pie Filling Mix,Organic Wheat Square Crackers,0.0
Cooked Chocolate Pudding And Pie Filling Mix,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Cooked Chocolate Pudding And Pie Filling Mix,Organic Whipped Naturally Buttery Spread,0.0
Cooked Chocolate Pudding And Pie Filling Mix,Organic Whipping Cream,0.0
Cooked Chocolate Pudding And Pie Filling Mix,Organic White Basmati Rice,0.0
Cooked Chocolate Pudding And Pie Filling Mix,Organic White Bread Done Right,0.0
Cooked Chocolate Pudding And Pie Filling Mix,Organic White Pita Bread,0.0
Cornbread & Muffin Mix,0 Calorie Fuji Apple Pear Water Beverage,0.0
Cornbread & Muffin Mix,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Cornbread & Muffin Mix,Organic Volcano Rice Ready To Eat Bowl,0.0
Cornbread & Muffin Mix,Organic Watercress,0.0
Cornbread & Muffin Mix,Organic Wheat Square Crackers,0.0
Cornbread & Muffin Mix,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Cornbread & Muffin Mix,Organic Whipped Naturally Buttery Spread,0.0
Cornbread & Muffin Mix,Organic Whipping Cream,0.0
Cornbread & Muffin Mix,Organic White Basmati Rice,0.0
Cornbread & Muffin Mix,Organic White Bread,0.0
Organic Distilled White Vinegar,Organic Honey Nut O's Cereal,0.16666666666666666
Organic Distilled White Vinegar,Sparkling Water,0.10050378152592121
Organic Distilled White Vinegar,Bing Cherries,0.07647191129018724
Organic Distilled White Vinegar,Organic Lacinato (Dinosaur) Kale,0.05986843400892497
Organic Distilled White Vinegar,Organic Whole String Cheese,0.0401286176952564
Organic Distilled White Vinegar,Organic Hass Avocado,0.024310831916315757
Organic Distilled White Vinegar,Bag of Organic Bananas,0.017010345435994292
Organic Distilled White Vinegar,Organic Whipping Cream,0.0
Organic Distilled White Vinegar,Organic Watercress,0.0
Organic Distilled White Vinegar,Organic Wheat Square Crackers,0.0
Ketchup,0 Calorie Fuji Apple Pear Water Beverage,0.0
Ketchup,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Ketchup,Organic Volcano Rice Ready To Eat Bowl,0.0
Ketchup,Organic Watercress,0.0
Ketchup,Organic Wheat Square Crackers,0.0
Ketchup,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Ketchup,Organic Whipped Naturally Buttery Spread,0.0
Ketchup,Organic Whipping Cream,0.0
Ketchup,Organic White Basmati Rice,0.0
Ketchup,Organic White Bread,0.0
Flaky Biscuits,Orange Peel In Dark Chocolate Bar,0.3162277660168379
Flaky Biscuits,Distilled Water,0.12403473458920845
Flaky Biscuits,0 Calorie Fuji Apple Pear Water Beverage,0.0
Flaky Biscuits,Organic White Basmati Rice,0.0
Flaky Biscuits,Organic Watercress,0.0
Flaky Biscuits,Organic Wheat Square Crackers,0.0
Flaky Biscuits,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Flaky Biscuits,Organic Whipped Naturally Buttery Spread,0.0
Flaky Biscuits,Organic Whipping Cream,0.0
Flaky Biscuits,Organic White Bread Done Right,0.0
Pure Cane Sugar,Organic White Basmati Rice,0.0
Pure Cane Sugar,Organic Volcano Rice Ready To Eat Bowl,0.0
Pure Cane Sugar,Organic Watercress,0.0
Pure Cane Sugar,Organic Wheat Square Crackers,0.0
Pure Cane Sugar,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Pure Cane Sugar,Organic Whipped Naturally Buttery Spread,0.0
Pure Cane Sugar,Organic Whipping Cream,0.0
Pure Cane Sugar,Organic White Bread,0.0
Pure Cane Sugar,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Pure Cane Sugar,Organic White Bread Done Right,0.0
Liquid Aminos All Purpose Seasoning,Traditional Favorites Four Cheese Pasta Sauce,0.3333333333333334
Liquid Aminos All Purpose Seasoning,American Cheese Slices 12 Count,0.2357022603955159
Liquid Aminos All Purpose Seasoning,Organic White Onions,0.0
Liquid Aminos All Purpose Seasoning,Organic Watercress,0.0
Liquid Aminos All Purpose Seasoning,Organic Wheat Square Crackers,0.0
Liquid Aminos All Purpose Seasoning,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Liquid Aminos All Purpose Seasoning,Organic Whipped Naturally Buttery Spread,0.0
Liquid Aminos All Purpose Seasoning,Organic Whipping Cream,0.0
Liquid Aminos All Purpose Seasoning,Organic White Basmati Rice,0.0
Liquid Aminos All Purpose Seasoning,Organic White Bread,0.0
Light Mayonnaise,Pepper Jack Cheese,0.35355339059327373
Light Mayonnaise,French Baguette Bread,0.2886751345948129
Light Mayonnaise,Macaroni Shells & White Cheddar Cheese,0.15075567228888181
Light Mayonnaise,Organic White Basmati Rice,0.0
Light Mayonnaise,Organic Watercress,0.0
Light Mayonnaise,Organic Wheat Square Crackers,0.0
Light Mayonnaise,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Light Mayonnaise,Organic Whipped Naturally Buttery Spread,0.0
Light Mayonnaise,Organic Whipping Cream,0.0
Light Mayonnaise,Organic White Bread,0.0
Golden Blossom Honey 100% Pure U.S. Honey,White Chocolate Macadamia Nutrition Bar,0.4999999999999999
Golden Blossom Honey 100% Pure U.S. Honey,Petit Ecolier Milk Chocolate Biscuits,0.408248290463863
Golden Blossom Honey 100% Pure U.S. Honey,Frosted Mini-Wheats Original Cereal,0.2886751345948129
Golden Blossom Honey 100% Pure U.S. Honey,Total 0% Raspberry Yogurt,0.16666666666666666
Golden Blossom Honey 100% Pure U.S. Honey,Original No Pulp 100% Florida Orange Juice,0.14744195615489714
Golden Blossom Honey 100% Pure U.S. Honey,Granny Smith Apples,0.10910894511799618
Golden Blossom Honey 100% Pure U.S. Honey,Banana,0.0324442842261525
Golden Blossom Honey 100% Pure U.S. Honey,Organic Whipping Cream,0.0
Golden Blossom Honey 100% Pure U.S. Honey,Organic Watercress,0.0
Golden Blossom Honey 100% Pure U.S. Honey,Organic Wheat Square Crackers,0.0
Organic Olive Oil  Spray,Asian Pears,0.3162277660168379
Organic Olive Oil  Spray,Whipped Cream Cheese,0.1178511301977579
Organic Olive Oil  Spray,Organic Grade A Free Range Large Brown Eggs,0.10910894511799618
Organic Olive Oil  Spray,Organic Strawberries,0.04343722427630693
Organic Olive Oil  Spray,Organic Vegetable Broth,0.0
Organic Olive Oil  Spray,Organic Volcano Rice Ready To Eat Bowl,0.0
Organic Olive Oil  Spray,Organic White Meat Chicken Pie,0.0
Organic Olive Oil  Spray,Organic White English Muffins,0.0
Organic Olive Oil  Spray,Organic White Corn & Wheat Tortillas,0.0
Organic Olive Oil  Spray,Organic White Chocolate Peanut Butter Cups,0.0
High Heat Canola Spray Oil,Tahitian Vanilla Gelato,0.5773502691896258
High Heat Canola Spray Oil,Pure Organic Pineapple Juice,0.408248290463863
High Heat Canola Spray Oil,Thin Spaghetti No 11,0.3333333333333334
High Heat Canola Spray Oil,Organic SprouTofu Extra Firm Tofu,0.2182178902359924
High Heat Canola Spray Oil,Organic Green Seedless Grapes,0.21081851067789198
High Heat Canola Spray Oil,Garlic & Fine Herbs Gournay Cheese,0.1825741858350554
High Heat Canola Spray Oil,Organic Raspberry Lowfat Yogurt,0.1825741858350554
High Heat Canola Spray Oil,Bunched Cilantro,0.08084520834544433
High Heat Canola Spray Oil,Red Peppers,0.07580980435789034
High Heat Canola Spray Oil,Organic Whole Milk,0.04862166383263153
Raw Manuka Honey,Unsweetened Almondmilk,0.14285714285714285
Raw Manuka Honey,Uncured Genoa Salami,0.14002800840280097
Raw Manuka Honey,Organic White Basmati Rice,0.0
Raw Manuka Honey,Organic Volcano Rice Ready To Eat Bowl,0.0
Raw Manuka Honey,Organic Watercress,0.0
Raw Manuka Honey,Organic Wheat Square Crackers,0.0
Raw Manuka Honey,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Raw Manuka Honey,Organic Whipped Naturally Buttery Spread,0.0
Raw Manuka Honey,Organic Whipping Cream,0.0
Raw Manuka Honey,0 Calorie Fuji Apple Pear Water Beverage,0.0
Kalamata Pitted Olives,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Kalamata Pitted Olives,Organic Vitality Snack Wild Raspberry,0.0
Kalamata Pitted Olives,Organic Volcano Rice Ready To Eat Bowl,0.0
Kalamata Pitted Olives,Organic Watercress,0.0
Kalamata Pitted Olives,Organic Wheat Square Crackers,0.0
Kalamata Pitted Olives,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
